pdb_id,working_cluster_id,cluster_v2_id,mapped_record_count,working_cluster_member_count,mapping_fraction,unmappable_record_count,mapping_type
6E3S,6E3S_C001,6E3S_V2C029,2,173,0.0115606936416184,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C031,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C032,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C033,2,173,0.0115606936416184,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C034,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C035,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C036,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C037,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C038,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C039,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C041,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C042,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C043,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C045,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C046,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C047,2,173,0.0115606936416184,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C048,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C049,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C050,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C051,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C052,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C054,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C057,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C058,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C059,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C060,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C061,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C062,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C063,2,173,0.0115606936416184,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C064,2,173,0.0115606936416184,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C065,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C066,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C067,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C069,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C070,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C072,2,173,0.0115606936416184,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C073,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C076,2,173,0.0115606936416184,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C078,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C001,6E3S_V2C079,1,173,0.0057803468208092,0,split_across_cluster_v2
6E3S,6E3S_C002,6E3S_V2C030,2,2,1,0,one_to_one
6E3S,6E3S_C003,6E3S_V2C071,1,1,1,0,one_to_one
6E3S,6E3S_C004,6E3S_V2C053,1,2,0.5,0,split_across_cluster_v2
6E3S,6E3S_C004,6E3S_V2C055,1,2,0.5,0,split_across_cluster_v2
6E3S,6E3S_C005,6E3S_V2C080,1,2,0.5,0,split_across_cluster_v2
6E3S,6E3S_C005,6E3S_V2C081,1,2,0.5,0,split_across_cluster_v2
6E3S,6E3S_C006,6E3S_V2C068,1,1,1,0,one_to_one
6E3S,6E3S_C007,6E3S_V2C040,1,1,1,0,one_to_one
6E3S,6E3S_C008,6E3S_V2C074,1,1,1,0,one_to_one
6E3S,6E3S_C009,6E3S_V2C056,1,1,1,0,one_to_one
6E3S,6E3S_C010,6E3S_V2C044,1,1,1,0,one_to_one
6E3S,6E3S_C011,6E3S_V2C075,1,1,1,0,one_to_one
6E3S,6E3S_C012,6E3S_V2C077,1,1,1,0,one_to_one
6R3K,6R3K_C001,6R3K_V2C002,11,41,0.268292682926829,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C003,7,41,0.170731707317073,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C005,7,41,0.170731707317073,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C008,2,41,0.048780487804878,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C009,2,41,0.048780487804878,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C010,4,41,0.0975609756097561,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C011,2,41,0.048780487804878,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C016,1,41,0.024390243902439,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C020,1,41,0.024390243902439,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C021,1,41,0.024390243902439,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C022,1,41,0.024390243902439,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C024,1,41,0.024390243902439,0,split_across_cluster_v2
6R3K,6R3K_C001,6R3K_V2C025,1,41,0.024390243902439,0,split_across_cluster_v2
6R3K,6R3K_C002,6R3K_V2C006,8,11,0.727272727272727,0,split_across_cluster_v2
6R3K,6R3K_C002,6R3K_V2C007,3,11,0.272727272727273,0,split_across_cluster_v2
6R3K,6R3K_C003,6R3K_V2C001,5,6,0.833333333333333,0,split_across_cluster_v2
6R3K,6R3K_C003,6R3K_V2C012,1,6,0.166666666666667,0,split_across_cluster_v2
6R3K,6R3K_C004,6R3K_V2C004,5,6,0.833333333333333,0,split_across_cluster_v2
6R3K,6R3K_C004,6R3K_V2C026,1,6,0.166666666666667,0,split_across_cluster_v2
6R3K,6R3K_C005,6R3K_V2C017,1,1,1,0,one_to_one
6R3K,6R3K_C006,6R3K_V2C015,1,2,0.5,0,split_across_cluster_v2
6R3K,6R3K_C006,6R3K_V2C018,1,2,0.5,0,split_across_cluster_v2
6R3K,6R3K_C007,6R3K_V2C023,1,1,1,0,one_to_one
6R3K,6R3K_C008,6R3K_V2C019,1,1,1,0,one_to_one
6R3K,6R3K_C009,6R3K_V2C013,1,1,1,0,one_to_one
6R3K,6R3K_C010,6R3K_V2C014,1,1,1,0,one_to_one
6WKQ,6WKQ_C001,6WKQ_V2C004,7,24,0.291666666666667,0,split_across_cluster_v2
6WKQ,6WKQ_C001,6WKQ_V2C005,5,24,0.208333333333333,0,split_across_cluster_v2
6WKQ,6WKQ_C001,6WKQ_V2C011,4,24,0.166666666666667,0,split_across_cluster_v2
6WKQ,6WKQ_C001,6WKQ_V2C012,2,24,0.0833333333333333,0,split_across_cluster_v2
6WKQ,6WKQ_C001,6WKQ_V2C017,1,24,0.0416666666666666,0,split_across_cluster_v2
6WKQ,6WKQ_C001,6WKQ_V2C019,1,24,0.0416666666666666,0,split_across_cluster_v2
6WKQ,6WKQ_C001,6WKQ_V2C020,1,24,0.0416666666666666,0,split_across_cluster_v2
6WKQ,6WKQ_C001,6WKQ_V2C024,2,24,0.0833333333333333,0,split_across_cluster_v2
6WKQ,6WKQ_C001,6WKQ_V2C025,1,24,0.0416666666666666,0,split_across_cluster_v2
6WKQ,6WKQ_C002,6WKQ_V2C002,5,16,0.3125,0,split_across_cluster_v2
6WKQ,6WKQ_C002,6WKQ_V2C003,3,16,0.1875,0,split_across_cluster_v2
6WKQ,6WKQ_C002,6WKQ_V2C006,2,16,0.125,0,split_across_cluster_v2
6WKQ,6WKQ_C002,6WKQ_V2C009,2,16,0.125,0,split_across_cluster_v2
6WKQ,6WKQ_C002,6WKQ_V2C010,2,16,0.125,0,split_across_cluster_v2
6WKQ,6WKQ_C002,6WKQ_V2C021,1,16,0.0625,0,split_across_cluster_v2
6WKQ,6WKQ_C002,6WKQ_V2C022,1,16,0.0625,0,split_across_cluster_v2
6WKQ,6WKQ_C003,6WKQ_V2C001,3,5,0.6,0,split_across_cluster_v2
6WKQ,6WKQ_C003,6WKQ_V2C007,2,5,0.4,0,split_across_cluster_v2
6WKQ,6WKQ_C004,6WKQ_V2C014,4,4,1,0,one_to_one
6WKQ,6WKQ_C005,6WKQ_V2C015,1,1,1,0,one_to_one
6WKQ,6WKQ_C006,6WKQ_V2C008,2,2,1,0,one_to_one
6WKQ,6WKQ_C007,6WKQ_V2C013,2,2,1,0,one_to_one
6WKQ,6WKQ_C008,6WKQ_V2C023,1,1,1,0,one_to_one
6WKQ,6WKQ_C009,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C010,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C011,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C012,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C013,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C014,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C015,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C016,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C017,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C018,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C019,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C020,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C021,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C022,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C023,,0,1,0,1,unmappable_only
6WKQ,6WKQ_C024,6WKQ_V2C018,1,1,1,0,one_to_one
6WKQ,6WKQ_C025,6WKQ_V2C016,1,1,1,0,one_to_one
7BEA,7BEA_C001,,0,1,0,1,unmappable_only
7BEA,7BEA_C002,,0,1,0,1,unmappable_only
7BEA,7BEA_C003,,0,1,0,1,unmappable_only
7BEA,7BEA_C004,,0,1,0,1,unmappable_only
7BEA,7BEA_C005,,0,1,0,1,unmappable_only
7BEA,7BEA_C006,,0,1,0,1,unmappable_only
7BEA,7BEA_C007,,0,1,0,1,unmappable_only
7BEA,7BEA_C008,,0,1,0,1,unmappable_only
7BEA,7BEA_C009,,0,1,0,1,unmappable_only
7BEA,7BEA_C010,,0,1,0,1,unmappable_only
7BEA,7BEA_C011,,0,1,0,1,unmappable_only
7BEA,7BEA_C012,,0,1,0,1,unmappable_only
7BEA,7BEA_C013,,0,1,0,1,unmappable_only
7BEA,7BEA_C014,,0,1,0,1,unmappable_only
7BEA,7BEA_C015,,0,1,0,1,unmappable_only
7BEA,7BEA_C016,,0,1,0,1,unmappable_only
7BEA,7BEA_C017,,0,1,0,1,unmappable_only
7BEA,7BEA_C018,,0,1,0,1,unmappable_only
7BEA,7BEA_C019,,0,1,0,1,unmappable_only
7BEA,7BEA_C020,,0,1,0,1,unmappable_only
7BEA,7BEA_C021,,0,1,0,1,unmappable_only
7BEA,7BEA_C022,7BEA_V2C001,3,12,0.25,0,split_across_cluster_v2
7BEA,7BEA_C022,7BEA_V2C002,3,12,0.25,0,split_across_cluster_v2
7BEA,7BEA_C022,7BEA_V2C003,3,12,0.25,0,split_across_cluster_v2
7BEA,7BEA_C022,7BEA_V2C009,1,12,0.0833333333333333,0,split_across_cluster_v2
7BEA,7BEA_C022,7BEA_V2C012,1,12,0.0833333333333333,0,split_across_cluster_v2
7BEA,7BEA_C022,7BEA_V2C013,1,12,0.0833333333333333,0,split_across_cluster_v2
7BEA,7BEA_C023,7BEA_V2C006,2,4,0.5,0,split_across_cluster_v2
7BEA,7BEA_C023,7BEA_V2C007,2,4,0.5,0,split_across_cluster_v2
7BEA,7BEA_C024,7BEA_V2C004,3,3,1,0,one_to_one
7BEA,7BEA_C025,7BEA_V2C010,1,1,1,0,one_to_one
7BEA,7BEA_C026,7BEA_V2C011,1,1,1,0,one_to_one
7BEA,7BEA_C027,7BEA_V2C005,2,2,1,0,one_to_one
7BEA,7BEA_C028,7BEA_V2C014,1,1,1,0,one_to_one
7BEA,7BEA_C029,7BEA_V2C016,1,2,0.5,0,split_across_cluster_v2
7BEA,7BEA_C029,7BEA_V2C017,1,2,0.5,0,split_across_cluster_v2
7BEA,7BEA_C030,7BEA_V2C008,1,1,1,0,one_to_one
7BEA,7BEA_C031,7BEA_V2C015,1,1,1,0,one_to_one
7JRA,7JRA_C001,,0,1,0,1,unmappable_only
7JRA,7JRA_C002,,0,1,0,1,unmappable_only
7JRA,7JRA_C003,,0,1,0,1,unmappable_only
7JRA,7JRA_C004,,0,1,0,1,unmappable_only
7JRA,7JRA_C005,,0,1,0,1,unmappable_only
7JRA,7JRA_C006,,0,1,0,1,unmappable_only
7JRA,7JRA_C007,,0,1,0,1,unmappable_only
7JRA,7JRA_C008,,0,1,0,1,unmappable_only
7JRA,7JRA_C009,,0,1,0,1,unmappable_only
7JRA,7JRA_C010,,0,1,0,1,unmappable_only
7JRA,7JRA_C011,,0,1,0,1,unmappable_only
7JRA,7JRA_C012,,0,1,0,1,unmappable_only
7JRA,7JRA_C013,,0,1,0,1,unmappable_only
7JRA,7JRA_C014,,0,1,0,1,unmappable_only
7JRA,7JRA_C015,,0,1,0,1,unmappable_only
7JRA,7JRA_C016,,0,1,0,1,unmappable_only
7JRA,7JRA_C017,,0,1,0,1,unmappable_only
7JRA,7JRA_C018,,0,1,0,1,unmappable_only
7JRA,7JRA_C019,,0,1,0,1,unmappable_only
7JRA,7JRA_C020,,0,1,0,1,unmappable_only
7JRA,7JRA_C021,,0,1,0,1,unmappable_only
7JRA,7JRA_C022,,0,1,0,1,unmappable_only
7JRA,7JRA_C023,,0,1,0,1,unmappable_only
7JRA,7JRA_C024,,0,1,0,1,unmappable_only
7JRA,7JRA_C025,,0,1,0,1,unmappable_only
7JRA,7JRA_C026,,0,1,0,1,unmappable_only
7JRA,7JRA_C027,,0,1,0,1,unmappable_only
7JRA,7JRA_C028,,0,1,0,1,unmappable_only
7JRA,7JRA_C029,,0,1,0,1,unmappable_only
7JRA,7JRA_C030,,0,1,0,1,unmappable_only
7JRA,7JRA_C031,,0,1,0,1,unmappable_only
7JRA,7JRA_C032,,0,1,0,1,unmappable_only
7JRA,7JRA_C033,,0,1,0,1,unmappable_only
7JRA,7JRA_C034,,0,1,0,1,unmappable_only
7JRA,7JRA_C035,,0,1,0,1,unmappable_only
7JRA,7JRA_C036,,0,1,0,1,unmappable_only
7JRA,7JRA_C037,,0,1,0,1,unmappable_only
7JRA,7JRA_C038,7JRA_V2C003,3,10,0.3,0,split_across_cluster_v2
7JRA,7JRA_C038,7JRA_V2C006,3,10,0.3,0,split_across_cluster_v2
7JRA,7JRA_C038,7JRA_V2C007,2,10,0.2,0,split_across_cluster_v2
7JRA,7JRA_C038,7JRA_V2C016,1,10,0.1,0,split_across_cluster_v2
7JRA,7JRA_C038,7JRA_V2C023,1,10,0.1,0,split_across_cluster_v2
7JRA,7JRA_C039,7JRA_V2C004,3,4,0.75,0,split_across_cluster_v2
7JRA,7JRA_C039,7JRA_V2C021,1,4,0.25,0,split_across_cluster_v2
7JRA,7JRA_C040,7JRA_V2C001,3,3,1,0,one_to_one
7JRA,7JRA_C041,7JRA_V2C002,3,4,0.75,0,split_across_cluster_v2
7JRA,7JRA_C041,7JRA_V2C017,1,4,0.25,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C005,5,33,0.151515151515151,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C008,4,33,0.121212121212121,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C010,3,33,0.0909090909090909,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C011,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C012,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C013,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C014,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C018,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C020,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C024,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C025,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C026,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C029,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C030,2,33,0.0606060606060606,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C032,2,33,0.0606060606060606,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C033,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C035,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C036,2,33,0.0606060606060606,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C037,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C038,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C042,7JRA_V2C039,1,33,0.0303030303030303,0,split_across_cluster_v2
7JRA,7JRA_C043,7JRA_V2C009,2,5,0.4,0,split_across_cluster_v2
7JRA,7JRA_C043,7JRA_V2C028,1,5,0.2,0,split_across_cluster_v2
7JRA,7JRA_C043,7JRA_V2C031,1,5,0.2,0,split_across_cluster_v2
7JRA,7JRA_C043,7JRA_V2C034,1,5,0.2,0,split_across_cluster_v2
7JRA,7JRA_C044,7JRA_V2C019,1,2,0.5,0,split_across_cluster_v2
7JRA,7JRA_C044,7JRA_V2C022,1,2,0.5,0,split_across_cluster_v2
7JRA,7JRA_C045,7JRA_V2C027,1,1,1,0,one_to_one
7JRA,7JRA_C046,7JRA_V2C041,1,1,1,0,one_to_one
7JRA,7JRA_C047,7JRA_V2C040,1,1,1,0,one_to_one
7JRA,7JRA_C048,7JRA_V2C015,1,1,1,0,one_to_one
7JRA,7JRA_C049,7JRA_V2C042,1,1,1,0,one_to_one
7O2I,7O2I_C001,,0,1,0,1,unmappable_only
7O2I,7O2I_C002,,0,1,0,1,unmappable_only
7O2I,7O2I_C003,,0,1,0,1,unmappable_only
7O2I,7O2I_C004,,0,1,0,1,unmappable_only
7O2I,7O2I_C005,,0,1,0,1,unmappable_only
7O2I,7O2I_C006,,0,1,0,1,unmappable_only
7O2I,7O2I_C007,,0,1,0,1,unmappable_only
7O2I,7O2I_C008,,0,1,0,1,unmappable_only
7O2I,7O2I_C009,,0,1,0,1,unmappable_only
7O2I,7O2I_C010,,0,1,0,1,unmappable_only
7O2I,7O2I_C011,,0,1,0,1,unmappable_only
7O2I,7O2I_C012,,0,1,0,1,unmappable_only
7O2I,7O2I_C013,,0,1,0,1,unmappable_only
7O2I,7O2I_C014,,0,1,0,1,unmappable_only
7O2I,7O2I_C015,,0,1,0,1,unmappable_only
7O2I,7O2I_C016,,0,1,0,1,unmappable_only
7O2I,7O2I_C017,,0,1,0,1,unmappable_only
7O2I,7O2I_C018,,0,1,0,1,unmappable_only
7O2I,7O2I_C019,,0,1,0,1,unmappable_only
7O2I,7O2I_C020,,0,1,0,1,unmappable_only
7O2I,7O2I_C021,,0,1,0,1,unmappable_only
7O2I,7O2I_C022,,0,1,0,1,unmappable_only
7O2I,7O2I_C023,,0,1,0,1,unmappable_only
7O2I,7O2I_C024,,0,1,0,1,unmappable_only
7O2I,7O2I_C025,,0,1,0,1,unmappable_only
7O2I,7O2I_C026,,0,1,0,1,unmappable_only
7O2I,7O2I_C027,,0,1,0,1,unmappable_only
7O2I,7O2I_C028,,0,1,0,1,unmappable_only
7O2I,7O2I_C029,,0,1,0,1,unmappable_only
7O2I,7O2I_C030,,0,1,0,1,unmappable_only
7O2I,7O2I_C031,,0,1,0,1,unmappable_only
7O2I,7O2I_C032,,0,1,0,1,unmappable_only
7O2I,7O2I_C033,,0,1,0,1,unmappable_only
7O2I,7O2I_C034,,0,1,0,1,unmappable_only
7O2I,7O2I_C035,,0,1,0,1,unmappable_only
7O2I,7O2I_C036,,0,1,0,1,unmappable_only
7O2I,7O2I_C037,,0,1,0,1,unmappable_only
7O2I,7O2I_C038,,0,1,0,1,unmappable_only
7O2I,7O2I_C039,,0,1,0,1,unmappable_only
7O2I,7O2I_C040,,0,1,0,1,unmappable_only
7O2I,7O2I_C041,,0,1,0,1,unmappable_only
7O2I,7O2I_C042,,0,1,0,1,unmappable_only
7O2I,7O2I_C043,,0,1,0,1,unmappable_only
7O2I,7O2I_C044,,0,1,0,1,unmappable_only
7O2I,7O2I_C045,,0,1,0,1,unmappable_only
7O2I,7O2I_C046,,0,1,0,1,unmappable_only
7O2I,7O2I_C047,,0,1,0,1,unmappable_only
7O2I,7O2I_C048,,0,1,0,1,unmappable_only
7O2I,7O2I_C049,,0,1,0,1,unmappable_only
7O2I,7O2I_C050,,0,1,0,1,unmappable_only
7O2I,7O2I_C051,7O2I_V2C001,5,52,0.0961538461538461,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C002,4,52,0.0769230769230769,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C003,4,52,0.0769230769230769,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C006,4,52,0.0769230769230769,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C008,3,52,0.0576923076923076,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C009,2,52,0.0384615384615384,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C010,2,52,0.0384615384615384,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C011,2,52,0.0384615384615384,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C013,2,52,0.0384615384615384,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C014,3,52,0.0576923076923076,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C015,2,52,0.0384615384615384,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C017,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C018,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C021,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C022,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C024,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C025,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C026,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C027,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C028,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C033,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C034,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C035,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C036,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C037,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C040,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C041,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C043,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C047,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C051,7O2I_V2C048,1,52,0.0192307692307692,0,split_across_cluster_v2
7O2I,7O2I_C052,7O2I_V2C005,2,2,1,0,one_to_one
7O2I,7O2I_C053,7O2I_V2C004,3,16,0.1875,0,split_across_cluster_v2
7O2I,7O2I_C053,7O2I_V2C007,3,16,0.1875,0,split_across_cluster_v2
7O2I,7O2I_C053,7O2I_V2C012,2,16,0.125,0,split_across_cluster_v2
7O2I,7O2I_C053,7O2I_V2C019,1,16,0.0625,0,split_across_cluster_v2
7O2I,7O2I_C053,7O2I_V2C020,1,16,0.0625,0,split_across_cluster_v2
7O2I,7O2I_C053,7O2I_V2C023,1,16,0.0625,0,split_across_cluster_v2
7O2I,7O2I_C053,7O2I_V2C029,2,16,0.125,0,split_across_cluster_v2
7O2I,7O2I_C053,7O2I_V2C030,1,16,0.0625,0,split_across_cluster_v2
7O2I,7O2I_C053,7O2I_V2C031,1,16,0.0625,0,split_across_cluster_v2
7O2I,7O2I_C053,7O2I_V2C038,1,16,0.0625,0,split_across_cluster_v2
7O2I,7O2I_C054,7O2I_V2C016,2,7,0.285714285714286,0,split_across_cluster_v2
7O2I,7O2I_C054,7O2I_V2C039,1,7,0.142857142857143,0,split_across_cluster_v2
7O2I,7O2I_C054,7O2I_V2C042,2,7,0.285714285714286,0,split_across_cluster_v2
7O2I,7O2I_C054,7O2I_V2C045,1,7,0.142857142857143,0,split_across_cluster_v2
7O2I,7O2I_C054,7O2I_V2C046,1,7,0.142857142857143,0,split_across_cluster_v2
7O2I,7O2I_C055,7O2I_V2C044,1,1,1,0,one_to_one
7O2I,7O2I_C056,7O2I_V2C032,2,2,1,0,one_to_one
8EA7,8EA7_C001,,0,1,0,1,unmappable_only
8EA7,8EA7_C002,,0,1,0,1,unmappable_only
8EA7,8EA7_C003,,0,1,0,1,unmappable_only
8EA7,8EA7_C004,,0,1,0,1,unmappable_only
8EA7,8EA7_C005,,0,1,0,1,unmappable_only
8EA7,8EA7_C006,,0,1,0,1,unmappable_only
8EA7,8EA7_C007,,0,1,0,1,unmappable_only
8EA7,8EA7_C008,,0,1,0,1,unmappable_only
8EA7,8EA7_C009,,0,1,0,1,unmappable_only
8EA7,8EA7_C010,,0,1,0,1,unmappable_only
8EA7,8EA7_C011,,0,1,0,1,unmappable_only
8EA7,8EA7_C012,,0,1,0,1,unmappable_only
8EA7,8EA7_C013,,0,1,0,1,unmappable_only
8EA7,8EA7_C014,,0,1,0,1,unmappable_only
8EA7,8EA7_C015,,0,1,0,1,unmappable_only
8EA7,8EA7_C016,,0,1,0,1,unmappable_only
8EA7,8EA7_C017,8EA7_V2C001,3,17,0.176470588235294,0,split_across_cluster_v2
8EA7,8EA7_C017,8EA7_V2C002,3,17,0.176470588235294,0,split_across_cluster_v2
8EA7,8EA7_C017,8EA7_V2C003,3,17,0.176470588235294,0,split_across_cluster_v2
